text,token,attribution_score,label
Além de ser de qualidade chegou muito antes do prazo final,prazo,0.20162912766041116,positive
Além de ser de qualidade chegou muito antes do prazo final,final,0.13759419370065726,positive
Produto conforme especificado no anúncio chegou no ptazo,Produto,0.1839327184958015,positive
Produto conforme especificado no anúncio chegou no ptazo,conforme,0.3082888306105182,positive
Produto conforme especificado no anúncio chegou no ptazo,especificado,0.19248905060149785,positive
Produto conforme especificado no anúncio chegou no ptazo,no,0.08286938543422899,positive
Produto conforme especificado no anúncio chegou no ptazo,anúncio,0.1606830868866698,positive
Produto conforme especificado no anúncio chegou no ptazo,chegou,0.3107802334063127,positive
Produto conforme especificado no anúncio chegou no ptazo,no,0.14727620750451811,positive
Produto conforme especificado no anúncio chegou no ptazo,ptazo,0.1553587684333786,positive
Era o esperado,Era,0.5631397435979315,positive
Era o esperado,o,0.2999931761853192,positive
Era o esperado,esperado,0.7869058604878425,positive
Comprei dia numero numero numero e a entrega era até o dia numero numero numero Até o momento numero numero negação chegou,Comprei,0.37007819252937557,negative
Comprei dia numero numero numero e a entrega era até o dia numero numero numero Até o momento numero numero negação chegou,dia,1.0110147973108226,negative
Comprei dia numero numero numero e a entrega era até o dia numero numero numero Até o momento numero numero negação chegou,numero,0.2792782770219205,negative
Comprei dia numero numero numero e a entrega era até o dia numero numero numero Até o momento numero numero negação chegou,numero,0.09220767644197746,negative
Comprei dia numero numero numero e a entrega era até o dia numero numero numero Até o momento numero numero negação chegou,numero,0.0879981777958708,negative
Comprei dia numero numero numero e a entrega era até o dia numero numero numero Até o momento numero numero negação chegou,e,0.261335180987323,negative
Comprei dia numero numero numero e a entrega era até o dia numero numero numero Até o momento numero numero negação chegou,a,0.25438068866291674,negative
Comprei dia numero numero numero e a entrega era até o dia numero numero numero Até o momento numero numero negação chegou,entrega,0.30037849799925476,negative
Comprei dia numero numero numero e a entrega era até o dia numero numero numero Até o momento numero numero negação chegou,era,0.185699306588287,negative
Comprei dia numero numero numero e a entrega era até o dia numero numero numero Até o momento numero numero negação chegou,até,0.13260038961511475,negative
Comprei dia numero numero numero e a entrega era até o dia numero numero numero Até o momento numero numero negação chegou,o,0.12417527451577247,negative
Comprei dia numero numero numero e a entrega era até o dia numero numero numero Até o momento numero numero negação chegou,dia,0.37775253462541697,negative
Comprei dia numero numero numero e a entrega era até o dia numero numero numero Até o momento numero numero negação chegou,numero,0.0924846426516222,negative
Comprei dia numero numero numero e a entrega era até o dia numero numero numero Até o momento numero numero negação chegou,numero,0.0666323284609168,negative
Comprei dia numero numero numero e a entrega era até o dia numero numero numero Até o momento numero numero negação chegou,numero,0.07716359576287543,negative
Comprei dia numero numero numero e a entrega era até o dia numero numero numero Até o momento numero numero negação chegou,Até,0.11187046985005193,negative
Comprei dia numero numero numero e a entrega era até o dia numero numero numero Até o momento numero numero negação chegou,o,0.05153080930471335,negative
Comprei dia numero numero numero e a entrega era até o dia numero numero numero Até o momento numero numero negação chegou,momento,0.10695572210457538,negative
Comprei dia numero numero numero e a entrega era até o dia numero numero numero Até o momento numero numero negação chegou,numero,0.07639689486985964,negative
Comprei dia numero numero numero e a entrega era até o dia numero numero numero Até o momento numero numero negação chegou,numero,0.08189714013007302,negative
Comprei dia numero numero numero e a entrega era até o dia numero numero numero Até o momento numero numero negação chegou,negação,0.19242479469177676,negative
Comprei dia numero numero numero e a entrega era até o dia numero numero numero Até o momento numero numero negação chegou,chegou,0.1259969024330217,negative
O produto foi o correto chegou no prazo entretanto houve muita confusão no rastreamento do produto passando muitos dias para atualizar uma localização que fisicamente dura numero minutos,O,0.08161785298838177,positive
O produto foi o correto chegou no prazo entretanto houve muita confusão no rastreamento do produto passando muitos dias para atualizar uma localização que fisicamente dura numero minutos,produto,0.08809595801687065,positive
O produto foi o correto chegou no prazo entretanto houve muita confusão no rastreamento do produto passando muitos dias para atualizar uma localização que fisicamente dura numero minutos,foi,0.11949803477191506,positive
O produto foi o correto chegou no prazo entretanto houve muita confusão no rastreamento do produto passando muitos dias para atualizar uma localização que fisicamente dura numero minutos,o,0.08506811937771834,positive
O produto foi o correto chegou no prazo entretanto houve muita confusão no rastreamento do produto passando muitos dias para atualizar uma localização que fisicamente dura numero minutos,correto,0.30903319732617873,positive
O produto foi o correto chegou no prazo entretanto houve muita confusão no rastreamento do produto passando muitos dias para atualizar uma localização que fisicamente dura numero minutos,chegou,0.16224416751943532,positive
O produto foi o correto chegou no prazo entretanto houve muita confusão no rastreamento do produto passando muitos dias para atualizar uma localização que fisicamente dura numero minutos,no,0.08324010782515169,positive
O produto foi o correto chegou no prazo entretanto houve muita confusão no rastreamento do produto passando muitos dias para atualizar uma localização que fisicamente dura numero minutos,prazo,0.12864860511740678,positive
O produto foi o correto chegou no prazo entretanto houve muita confusão no rastreamento do produto passando muitos dias para atualizar uma localização que fisicamente dura numero minutos,entretanto,0.2329536982086345,positive
O produto foi o correto chegou no prazo entretanto houve muita confusão no rastreamento do produto passando muitos dias para atualizar uma localização que fisicamente dura numero minutos,houve,0.15342427536091932,positive
O produto foi o correto chegou no prazo entretanto houve muita confusão no rastreamento do produto passando muitos dias para atualizar uma localização que fisicamente dura numero minutos,muita,0.1205464091060142,positive
O produto foi o correto chegou no prazo entretanto houve muita confusão no rastreamento do produto passando muitos dias para atualizar uma localização que fisicamente dura numero minutos,confusão,0.2379035441141774,positive
O produto foi o correto chegou no prazo entretanto houve muita confusão no rastreamento do produto passando muitos dias para atualizar uma localização que fisicamente dura numero minutos,no,0.07154884378378719,positive
O produto foi o correto chegou no prazo entretanto houve muita confusão no rastreamento do produto passando muitos dias para atualizar uma localização que fisicamente dura numero minutos,rastreamento,0.09681524583806639,positive
O produto foi o correto chegou no prazo entretanto houve muita confusão no rastreamento do produto passando muitos dias para atualizar uma localização que fisicamente dura numero minutos,do,0.03966196762985714,positive
O produto foi o correto chegou no prazo entretanto houve muita confusão no rastreamento do produto passando muitos dias para atualizar uma localização que fisicamente dura numero minutos,produto,0.058284393821542435,positive
O produto foi o correto chegou no prazo entretanto houve muita confusão no rastreamento do produto passando muitos dias para atualizar uma localização que fisicamente dura numero minutos,passando,0.09515088863890114,positive
O produto foi o correto chegou no prazo entretanto houve muita confusão no rastreamento do produto passando muitos dias para atualizar uma localização que fisicamente dura numero minutos,muitos,0.08089018331718188,positive
O produto foi o correto chegou no prazo entretanto houve muita confusão no rastreamento do produto passando muitos dias para atualizar uma localização que fisicamente dura numero minutos,dias,0.0719948469097426,positive
O produto foi o correto chegou no prazo entretanto houve muita confusão no rastreamento do produto passando muitos dias para atualizar uma localização que fisicamente dura numero minutos,para,0.04879839717056299,positive
O produto foi o correto chegou no prazo entretanto houve muita confusão no rastreamento do produto passando muitos dias para atualizar uma localização que fisicamente dura numero minutos,atualizar,0.0720889755011159,positive
O produto foi o correto chegou no prazo entretanto houve muita confusão no rastreamento do produto passando muitos dias para atualizar uma localização que fisicamente dura numero minutos,uma,0.04427453668694087,positive
O produto foi o correto chegou no prazo entretanto houve muita confusão no rastreamento do produto passando muitos dias para atualizar uma localização que fisicamente dura numero minutos,localização,0.10249251693329281,positive
O produto foi o correto chegou no prazo entretanto houve muita confusão no rastreamento do produto passando muitos dias para atualizar uma localização que fisicamente dura numero minutos,que,0.035823488095934226,positive
O produto foi o correto chegou no prazo entretanto houve muita confusão no rastreamento do produto passando muitos dias para atualizar uma localização que fisicamente dura numero minutos,fisicamente,0.06630364825429247,positive
O produto foi o correto chegou no prazo entretanto houve muita confusão no rastreamento do produto passando muitos dias para atualizar uma localização que fisicamente dura numero minutos,dura,0.08247412786933754,positive
O produto foi o correto chegou no prazo entretanto houve muita confusão no rastreamento do produto passando muitos dias para atualizar uma localização que fisicamente dura numero minutos,numero,0.06612100161774592,positive
O produto foi o correto chegou no prazo entretanto houve muita confusão no rastreamento do produto passando muitos dias para atualizar uma localização que fisicamente dura numero minutos,minutos,0.07862411800269845,positive
fazem numero meses a espera do produto ja entrei em contato mas ainda negação resolveram meu problema esses parceiros da lannister são horriveis,fazem,0.06639060288553061,negative
fazem numero meses a espera do produto ja entrei em contato mas ainda negação resolveram meu problema esses parceiros da lannister são horriveis,numero,0.054869627796461456,negative
fazem numero meses a espera do produto ja entrei em contato mas ainda negação resolveram meu problema esses parceiros da lannister são horriveis,meses,0.06973390917816459,negative
fazem numero meses a espera do produto ja entrei em contato mas ainda negação resolveram meu problema esses parceiros da lannister são horriveis,a,0.043542194521957275,negative
fazem numero meses a espera do produto ja entrei em contato mas ainda negação resolveram meu problema esses parceiros da lannister são horriveis,espera,0.10406190556724407,negative
fazem numero meses a espera do produto ja entrei em contato mas ainda negação resolveram meu problema esses parceiros da lannister são horriveis,do,0.042407461701861625,negative
fazem numero meses a espera do produto ja entrei em contato mas ainda negação resolveram meu problema esses parceiros da lannister são horriveis,produto,0.06709636261705493,negative
fazem numero meses a espera do produto ja entrei em contato mas ainda negação resolveram meu problema esses parceiros da lannister são horriveis,ja,0.05832187145666395,negative
fazem numero meses a espera do produto ja entrei em contato mas ainda negação resolveram meu problema esses parceiros da lannister são horriveis,entrei,0.05494091924050348,negative
fazem numero meses a espera do produto ja entrei em contato mas ainda negação resolveram meu problema esses parceiros da lannister são horriveis,em,0.04236819557101793,negative
fazem numero meses a espera do produto ja entrei em contato mas ainda negação resolveram meu problema esses parceiros da lannister são horriveis,contato,0.06435976127585255,negative
fazem numero meses a espera do produto ja entrei em contato mas ainda negação resolveram meu problema esses parceiros da lannister são horriveis,mas,0.0432505356666396,negative
fazem numero meses a espera do produto ja entrei em contato mas ainda negação resolveram meu problema esses parceiros da lannister são horriveis,ainda,0.04637255693269745,negative
fazem numero meses a espera do produto ja entrei em contato mas ainda negação resolveram meu problema esses parceiros da lannister são horriveis,negação,0.061380510760322984,negative
fazem numero meses a espera do produto ja entrei em contato mas ainda negação resolveram meu problema esses parceiros da lannister são horriveis,resolveram,0.0675270931064286,negative
fazem numero meses a espera do produto ja entrei em contato mas ainda negação resolveram meu problema esses parceiros da lannister são horriveis,meu,0.060845562707515656,negative
fazem numero meses a espera do produto ja entrei em contato mas ainda negação resolveram meu problema esses parceiros da lannister são horriveis,problema,0.07106086937356303,negative
fazem numero meses a espera do produto ja entrei em contato mas ainda negação resolveram meu problema esses parceiros da lannister são horriveis,esses,0.05655443090020371,negative
fazem numero meses a espera do produto ja entrei em contato mas ainda negação resolveram meu problema esses parceiros da lannister são horriveis,parceiros,0.07029531948925584,negative
fazem numero meses a espera do produto ja entrei em contato mas ainda negação resolveram meu problema esses parceiros da lannister são horriveis,da,0.04241880006579103,negative
fazem numero meses a espera do produto ja entrei em contato mas ainda negação resolveram meu problema esses parceiros da lannister são horriveis,lannister,0.06662539262880907,negative
fazem numero meses a espera do produto ja entrei em contato mas ainda negação resolveram meu problema esses parceiros da lannister são horriveis,são,0.05007031543982149,negative
fazem numero meses a espera do produto ja entrei em contato mas ainda negação resolveram meu problema esses parceiros da lannister são horriveis,horriveis,0.12731435205602798,negative
Tanto na entrega como no produto recomendo a loja pois atenderam e superaram todas as expectativas em todos os quesitos,Tanto,0.08273375167808285,positive
Tanto na entrega como no produto recomendo a loja pois atenderam e superaram todas as expectativas em todos os quesitos,na,0.04647113710440447,positive
Tanto na entrega como no produto recomendo a loja pois atenderam e superaram todas as expectativas em todos os quesitos,entrega,0.09284722303243659,positive
Tanto na entrega como no produto recomendo a loja pois atenderam e superaram todas as expectativas em todos os quesitos,como,0.04721581317320472,positive
Tanto na entrega como no produto recomendo a loja pois atenderam e superaram todas as expectativas em todos os quesitos,no,0.03460087513120981,positive
Tanto na entrega como no produto recomendo a loja pois atenderam e superaram todas as expectativas em todos os quesitos,produto,0.07079888703953195,positive
Tanto na entrega como no produto recomendo a loja pois atenderam e superaram todas as expectativas em todos os quesitos,recomendo,0.11365310379538193,positive
Tanto na entrega como no produto recomendo a loja pois atenderam e superaram todas as expectativas em todos os quesitos,a,0.036555857839371105,positive
Tanto na entrega como no produto recomendo a loja pois atenderam e superaram todas as expectativas em todos os quesitos,loja,0.07070255581636722,positive
Tanto na entrega como no produto recomendo a loja pois atenderam e superaram todas as expectativas em todos os quesitos,pois,0.1255026622961311,positive
Tanto na entrega como no produto recomendo a loja pois atenderam e superaram todas as expectativas em todos os quesitos,atenderam,0.0698079804252982,positive
Tanto na entrega como no produto recomendo a loja pois atenderam e superaram todas as expectativas em todos os quesitos,e,0.03523352335230426,positive
Tanto na entrega como no produto recomendo a loja pois atenderam e superaram todas as expectativas em todos os quesitos,superaram,0.06558931674211711,positive
Tanto na entrega como no produto recomendo a loja pois atenderam e superaram todas as expectativas em todos os quesitos,todas,0.056402408981281044,positive
Tanto na entrega como no produto recomendo a loja pois atenderam e superaram todas as expectativas em todos os quesitos,as,0.04251692349273688,positive
Tanto na entrega como no produto recomendo a loja pois atenderam e superaram todas as expectativas em todos os quesitos,expectativas,0.09753302879362802,positive
Tanto na entrega como no produto recomendo a loja pois atenderam e superaram todas as expectativas em todos os quesitos,em,0.0338262821349039,positive
Tanto na entrega como no produto recomendo a loja pois atenderam e superaram todas as expectativas em todos os quesitos,todos,0.05665311373069205,positive
Tanto na entrega como no produto recomendo a loja pois atenderam e superaram todas as expectativas em todos os quesitos,os,0.03185397093366445,positive
Tanto na entrega como no produto recomendo a loja pois atenderam e superaram todas as expectativas em todos os quesitos,quesitos,0.05530390517908163,positive
Recebi o produto rápido depois de uma semana da data compra Mas negação veio na cor Rosa conforme a minha escolha e a nota fiscal emitida negação solicitei a troca devido ser presente de aniversário,Recebi,0.2481999624431338,positive
Recebi o produto rápido depois de uma semana da data compra Mas negação veio na cor Rosa conforme a minha escolha e a nota fiscal emitida negação solicitei a troca devido ser presente de aniversário,o,0.11708723531868871,positive
Recebi o produto rápido depois de uma semana da data compra Mas negação veio na cor Rosa conforme a minha escolha e a nota fiscal emitida negação solicitei a troca devido ser presente de aniversário,produto,0.14608123464095873,positive
Recebi o produto rápido depois de uma semana da data compra Mas negação veio na cor Rosa conforme a minha escolha e a nota fiscal emitida negação solicitei a troca devido ser presente de aniversário,rápido,0.29844991758640516,positive
Recebi o produto rápido depois de uma semana da data compra Mas negação veio na cor Rosa conforme a minha escolha e a nota fiscal emitida negação solicitei a troca devido ser presente de aniversário,depois,0.13552773154593387,positive
Recebi o produto rápido depois de uma semana da data compra Mas negação veio na cor Rosa conforme a minha escolha e a nota fiscal emitida negação solicitei a troca devido ser presente de aniversário,de,0.04866072411028576,positive
Recebi o produto rápido depois de uma semana da data compra Mas negação veio na cor Rosa conforme a minha escolha e a nota fiscal emitida negação solicitei a troca devido ser presente de aniversário,uma,0.05372748638927272,positive
Recebi o produto rápido depois de uma semana da data compra Mas negação veio na cor Rosa conforme a minha escolha e a nota fiscal emitida negação solicitei a troca devido ser presente de aniversário,semana,0.1155910212972052,positive
Recebi o produto rápido depois de uma semana da data compra Mas negação veio na cor Rosa conforme a minha escolha e a nota fiscal emitida negação solicitei a troca devido ser presente de aniversário,da,0.06815196400526964,positive
Recebi o produto rápido depois de uma semana da data compra Mas negação veio na cor Rosa conforme a minha escolha e a nota fiscal emitida negação solicitei a troca devido ser presente de aniversário,data,0.1439350110093497,positive
Recebi o produto rápido depois de uma semana da data compra Mas negação veio na cor Rosa conforme a minha escolha e a nota fiscal emitida negação solicitei a troca devido ser presente de aniversário,compra,0.12017248145379754,positive
Recebi o produto rápido depois de uma semana da data compra Mas negação veio na cor Rosa conforme a minha escolha e a nota fiscal emitida negação solicitei a troca devido ser presente de aniversário,Mas,0.20042982161599304,positive
Recebi o produto rápido depois de uma semana da data compra Mas negação veio na cor Rosa conforme a minha escolha e a nota fiscal emitida negação solicitei a troca devido ser presente de aniversário,negação,0.2542413081107398,positive
Recebi o produto rápido depois de uma semana da data compra Mas negação veio na cor Rosa conforme a minha escolha e a nota fiscal emitida negação solicitei a troca devido ser presente de aniversário,veio,0.18036185851598266,positive
Recebi o produto rápido depois de uma semana da data compra Mas negação veio na cor Rosa conforme a minha escolha e a nota fiscal emitida negação solicitei a troca devido ser presente de aniversário,na,0.07901891831095513,positive
Recebi o produto rápido depois de uma semana da data compra Mas negação veio na cor Rosa conforme a minha escolha e a nota fiscal emitida negação solicitei a troca devido ser presente de aniversário,cor,0.09328320551628205,positive
Recebi o produto rápido depois de uma semana da data compra Mas negação veio na cor Rosa conforme a minha escolha e a nota fiscal emitida negação solicitei a troca devido ser presente de aniversário,Rosa,0.13309637720199363,positive
Recebi o produto rápido depois de uma semana da data compra Mas negação veio na cor Rosa conforme a minha escolha e a nota fiscal emitida negação solicitei a troca devido ser presente de aniversário,conforme,0.20958485540628516,positive
Recebi o produto rápido depois de uma semana da data compra Mas negação veio na cor Rosa conforme a minha escolha e a nota fiscal emitida negação solicitei a troca devido ser presente de aniversário,a,0.05644991939170515,positive
Recebi o produto rápido depois de uma semana da data compra Mas negação veio na cor Rosa conforme a minha escolha e a nota fiscal emitida negação solicitei a troca devido ser presente de aniversário,minha,0.10999448103560967,positive
Recebi o produto rápido depois de uma semana da data compra Mas negação veio na cor Rosa conforme a minha escolha e a nota fiscal emitida negação solicitei a troca devido ser presente de aniversário,escolha,0.15163942797502694,positive
Recebi o produto rápido depois de uma semana da data compra Mas negação veio na cor Rosa conforme a minha escolha e a nota fiscal emitida negação solicitei a troca devido ser presente de aniversário,e,0.14711619558965933,positive
Recebi o produto rápido depois de uma semana da data compra Mas negação veio na cor Rosa conforme a minha escolha e a nota fiscal emitida negação solicitei a troca devido ser presente de aniversário,a,0.06546016700380211,positive
Recebi o produto rápido depois de uma semana da data compra Mas negação veio na cor Rosa conforme a minha escolha e a nota fiscal emitida negação solicitei a troca devido ser presente de aniversário,nota,0.12863087027681486,positive
Recebi o produto rápido depois de uma semana da data compra Mas negação veio na cor Rosa conforme a minha escolha e a nota fiscal emitida negação solicitei a troca devido ser presente de aniversário,fiscal,0.10843477853528931,positive
Recebi o produto rápido depois de uma semana da data compra Mas negação veio na cor Rosa conforme a minha escolha e a nota fiscal emitida negação solicitei a troca devido ser presente de aniversário,emitida,0.15079996526933062,positive
Recebi o produto rápido depois de uma semana da data compra Mas negação veio na cor Rosa conforme a minha escolha e a nota fiscal emitida negação solicitei a troca devido ser presente de aniversário,negação,0.19045242738199203,positive
Recebi o produto rápido depois de uma semana da data compra Mas negação veio na cor Rosa conforme a minha escolha e a nota fiscal emitida negação solicitei a troca devido ser presente de aniversário,solicitei,0.12626373303725336,positive
Recebi o produto rápido depois de uma semana da data compra Mas negação veio na cor Rosa conforme a minha escolha e a nota fiscal emitida negação solicitei a troca devido ser presente de aniversário,a,0.06246125217688357,positive
Recebi o produto rápido depois de uma semana da data compra Mas negação veio na cor Rosa conforme a minha escolha e a nota fiscal emitida negação solicitei a troca devido ser presente de aniversário,troca,0.22018988477001603,positive
Recebi o produto rápido depois de uma semana da data compra Mas negação veio na cor Rosa conforme a minha escolha e a nota fiscal emitida negação solicitei a troca devido ser presente de aniversário,devido,0.179531713593169,positive
Recebi o produto rápido depois de uma semana da data compra Mas negação veio na cor Rosa conforme a minha escolha e a nota fiscal emitida negação solicitei a troca devido ser presente de aniversário,ser,0.07524198604534807,positive
Recebi o produto rápido depois de uma semana da data compra Mas negação veio na cor Rosa conforme a minha escolha e a nota fiscal emitida negação solicitei a troca devido ser presente de aniversário,presente,0.07102432715246045,positive
Recebi o produto rápido depois de uma semana da data compra Mas negação veio na cor Rosa conforme a minha escolha e a nota fiscal emitida negação solicitei a troca devido ser presente de aniversário,de,0.04031081807019754,positive
Recebi o produto rápido depois de uma semana da data compra Mas negação veio na cor Rosa conforme a minha escolha e a nota fiscal emitida negação solicitei a troca devido ser presente de aniversário,aniversário,0.09535401853144794,positive
Chegou mas quase numero mês para a entrega,Chegou,0.32883676415883256,negative
Chegou mas quase numero mês para a entrega,mas,0.19103714390619872,negative
Chegou mas quase numero mês para a entrega,quase,0.24568159654791724,negative
Chegou mas quase numero mês para a entrega,numero,0.15915542636647229,negative
Chegou mas quase numero mês para a entrega,mês,0.25937949131719795,negative
Chegou mas quase numero mês para a entrega,para,0.1051952413018232,negative
Chegou mas quase numero mês para a entrega,a,0.10685719998102212,negative
Chegou mas quase numero mês para a entrega,entrega,0.36339428840486726,negative
O produto é muito bom corresponde ao anunciado e o envio foi muito rapido,O,0.11066999547334902,positive
O produto é muito bom corresponde ao anunciado e o envio foi muito rapido,produto,0.1598768039527355,positive
O produto é muito bom corresponde ao anunciado e o envio foi muito rapido,é,0.1348352995809566,positive
O produto é muito bom corresponde ao anunciado e o envio foi muito rapido,muito,0.3029295444329017,positive
O produto é muito bom corresponde ao anunciado e o envio foi muito rapido,bom,0.44201351632604646,positive
O produto é muito bom corresponde ao anunciado e o envio foi muito rapido,corresponde,0.27363144314284416,positive
O produto é muito bom corresponde ao anunciado e o envio foi muito rapido,ao,0.16468925481789226,positive
O produto é muito bom corresponde ao anunciado e o envio foi muito rapido,anunciado,0.21259521797641756,positive
O produto é muito bom corresponde ao anunciado e o envio foi muito rapido,e,0.09555905153902887,positive
O produto é muito bom corresponde ao anunciado e o envio foi muito rapido,o,0.09517939198988049,positive
O produto é muito bom corresponde ao anunciado e o envio foi muito rapido,envio,0.19712972443200624,positive
O produto é muito bom corresponde ao anunciado e o envio foi muito rapido,foi,0.130358651078395,positive
O produto é muito bom corresponde ao anunciado e o envio foi muito rapido,muito,0.2217393226373951,positive
O produto é muito bom corresponde ao anunciado e o envio foi muito rapido,rapido,0.3506733535750445,positive
Chegou antes do prazo muito bom adorei,Chegou,0.13186434570037647,positive
Chegou antes do prazo muito bom adorei,antes,0.10254327757041942,positive
Chegou antes do prazo muito bom adorei,do,0.06696352922135183,positive
Chegou antes do prazo muito bom adorei,prazo,0.07777570655332273,positive
Chegou antes do prazo muito bom adorei,muito,0.08899102083247479,positive
Chegou antes do prazo muito bom adorei,bom,0.12707122009401411,positive
Chegou antes do prazo muito bom adorei,adorei,0.10909266959680328,positive
Tudo Ok,Tudo,0.543621382444475,positive
Tudo Ok,Ok,0.6514735823496925,positive
stark já foi muito boa agora tá muito largada tô seriamente pensando negação comprar mais,stark,0.3964433816997976,positive
stark já foi muito boa agora tá muito largada tô seriamente pensando negação comprar mais,já,0.3731523371111984,positive
stark já foi muito boa agora tá muito largada tô seriamente pensando negação comprar mais,foi,0.34121320205694927,positive
stark já foi muito boa agora tá muito largada tô seriamente pensando negação comprar mais,muito,0.7482747278124915,positive
stark já foi muito boa agora tá muito largada tô seriamente pensando negação comprar mais,boa,0.8919352101840865,positive
stark já foi muito boa agora tá muito largada tô seriamente pensando negação comprar mais,agora,0.5498581494749186,positive
stark já foi muito boa agora tá muito largada tô seriamente pensando negação comprar mais,tá,0.5479255938420291,positive
stark já foi muito boa agora tá muito largada tô seriamente pensando negação comprar mais,muito,0.4106958387138675,positive
stark já foi muito boa agora tá muito largada tô seriamente pensando negação comprar mais,largada,0.5475621574622962,positive
stark já foi muito boa agora tá muito largada tô seriamente pensando negação comprar mais,tô,0.3541243701110228,positive
stark já foi muito boa agora tá muito largada tô seriamente pensando negação comprar mais,seriamente,0.5252120761192344,positive
stark já foi muito boa agora tá muito largada tô seriamente pensando negação comprar mais,pensando,0.387609708566709,positive
stark já foi muito boa agora tá muito largada tô seriamente pensando negação comprar mais,negação,0.5432951884616498,positive
stark já foi muito boa agora tá muito largada tô seriamente pensando negação comprar mais,comprar,0.4296434152037337,positive
stark já foi muito boa agora tá muito largada tô seriamente pensando negação comprar mais,mais,0.22034710284575668,positive
Meu produto chegou em perfeito estado e antes do prazo de entrega,Meu,0.11537043225786556,positive
Meu produto chegou em perfeito estado e antes do prazo de entrega,produto,0.09024815047597878,positive
Meu produto chegou em perfeito estado e antes do prazo de entrega,chegou,0.10319016015891391,positive
Meu produto chegou em perfeito estado e antes do prazo de entrega,em,0.07087587899163979,positive
Meu produto chegou em perfeito estado e antes do prazo de entrega,perfeito,0.17971775398738038,positive
Meu produto chegou em perfeito estado e antes do prazo de entrega,estado,0.10649331793326951,positive
Meu produto chegou em perfeito estado e antes do prazo de entrega,e,0.04903973929945472,positive
Meu produto chegou em perfeito estado e antes do prazo de entrega,antes,0.11752264009206065,positive
Meu produto chegou em perfeito estado e antes do prazo de entrega,do,0.06338652782683388,positive
Meu produto chegou em perfeito estado e antes do prazo de entrega,prazo,0.10717006453274523,positive
Meu produto chegou em perfeito estado e antes do prazo de entrega,de,0.04577265069746966,positive
Meu produto chegou em perfeito estado e antes do prazo de entrega,entrega,0.10070267077099626,positive
Bom dia Ainda negação entendi porque meu produto ainda negação chegou a vassoura feiticeira chegou mas a saia para cama box ainda negação,Bom,0.23870556463298498,negative
Bom dia Ainda negação entendi porque meu produto ainda negação chegou a vassoura feiticeira chegou mas a saia para cama box ainda negação,dia,0.1660264176031491,negative
Bom dia Ainda negação entendi porque meu produto ainda negação chegou a vassoura feiticeira chegou mas a saia para cama box ainda negação,Ainda,0.09391214112424119,negative
Bom dia Ainda negação entendi porque meu produto ainda negação chegou a vassoura feiticeira chegou mas a saia para cama box ainda negação,negação,0.13469332913397794,negative
Bom dia Ainda negação entendi porque meu produto ainda negação chegou a vassoura feiticeira chegou mas a saia para cama box ainda negação,entendi,0.16243879314970253,negative
Bom dia Ainda negação entendi porque meu produto ainda negação chegou a vassoura feiticeira chegou mas a saia para cama box ainda negação,porque,0.12618874354628423,negative
Bom dia Ainda negação entendi porque meu produto ainda negação chegou a vassoura feiticeira chegou mas a saia para cama box ainda negação,meu,0.1503933810486614,negative
Bom dia Ainda negação entendi porque meu produto ainda negação chegou a vassoura feiticeira chegou mas a saia para cama box ainda negação,produto,0.23434838500952804,negative
Bom dia Ainda negação entendi porque meu produto ainda negação chegou a vassoura feiticeira chegou mas a saia para cama box ainda negação,ainda,0.09957368650207567,negative
Bom dia Ainda negação entendi porque meu produto ainda negação chegou a vassoura feiticeira chegou mas a saia para cama box ainda negação,negação,0.14663377448083253,negative
Bom dia Ainda negação entendi porque meu produto ainda negação chegou a vassoura feiticeira chegou mas a saia para cama box ainda negação,chegou,0.21978675291603336,negative
Bom dia Ainda negação entendi porque meu produto ainda negação chegou a vassoura feiticeira chegou mas a saia para cama box ainda negação,a,0.07831213974247822,negative
Bom dia Ainda negação entendi porque meu produto ainda negação chegou a vassoura feiticeira chegou mas a saia para cama box ainda negação,vassoura,0.11816037442566013,negative
Bom dia Ainda negação entendi porque meu produto ainda negação chegou a vassoura feiticeira chegou mas a saia para cama box ainda negação,feiticeira,0.21820032494691466,negative
Bom dia Ainda negação entendi porque meu produto ainda negação chegou a vassoura feiticeira chegou mas a saia para cama box ainda negação,chegou,0.1688088639851894,negative
Bom dia Ainda negação entendi porque meu produto ainda negação chegou a vassoura feiticeira chegou mas a saia para cama box ainda negação,mas,0.10534881826664833,negative
Bom dia Ainda negação entendi porque meu produto ainda negação chegou a vassoura feiticeira chegou mas a saia para cama box ainda negação,a,0.059142995611033686,negative
Bom dia Ainda negação entendi porque meu produto ainda negação chegou a vassoura feiticeira chegou mas a saia para cama box ainda negação,saia,0.07381656539133939,negative
Bom dia Ainda negação entendi porque meu produto ainda negação chegou a vassoura feiticeira chegou mas a saia para cama box ainda negação,para,0.05032761238100489,negative
Bom dia Ainda negação entendi porque meu produto ainda negação chegou a vassoura feiticeira chegou mas a saia para cama box ainda negação,cama,0.08011354651884568,negative
Bom dia Ainda negação entendi porque meu produto ainda negação chegou a vassoura feiticeira chegou mas a saia para cama box ainda negação,box,0.06811556549036321,negative
Bom dia Ainda negação entendi porque meu produto ainda negação chegou a vassoura feiticeira chegou mas a saia para cama box ainda negação,ainda,0.09109536696945737,negative
Bom dia Ainda negação entendi porque meu produto ainda negação chegou a vassoura feiticeira chegou mas a saia para cama box ainda negação,negação,0.1410088416627237,negative
